speaker_idx,audio_idx,sr,n_samples
88,arr_71044,22050,67326
88,arr_71045,22050,66810
88,arr_71046,22050,47067
88,arr_71047,22050,133630
88,arr_71048,22050,61055
88,arr_71049,22050,85336
88,arr_71050,22050,68999
88,arr_71051,22050,80760
88,arr_71052,22050,65749
88,arr_71053,22050,59303
88,arr_71054,22050,61101
88,arr_71055,22050,65691
88,arr_71056,22050,57304
88,arr_71057,22050,73464
88,arr_71058,22050,138307
88,arr_71059,22050,133694
88,arr_71060,22050,69475
88,arr_71061,22050,50602
88,arr_71062,22050,74005
88,arr_71063,22050,78593
88,arr_71064,22050,79819
88,arr_71065,22050,51837
88,arr_71066,22050,55584
88,arr_71067,22050,68632
88,arr_71068,22050,196831
88,arr_71069,22050,64972
88,arr_71070,22050,77640
88,arr_71071,22050,83451
88,arr_71072,22050,67693
88,arr_71073,22050,144663
88,arr_71074,22050,105005
88,arr_71075,22050,67187
88,arr_71076,22050,65498
88,arr_71077,22050,86136
88,arr_71078,22050,78504
88,arr_71079,22050,56225
88,arr_71080,22050,63619
88,arr_71081,22050,63642
88,arr_71082,22050,61475
88,arr_71083,22050,53543
88,arr_71084,22050,113389
88,arr_71085,22050,61799
88,arr_71086,22050,71578
88,arr_71087,22050,147583
88,arr_71088,22050,51128
88,arr_71089,22050,69511
88,arr_71090,22050,55550
88,arr_71091,22050,64972
88,arr_71092,22050,61502
88,arr_71093,22050,59501
88,arr_71094,22050,76306
88,arr_71095,22050,62490
88,arr_71096,22050,68893
88,arr_71097,22050,76965
88,arr_71098,22050,77927
88,arr_71099,22050,88525
88,arr_71100,22050,66308
88,arr_71101,22050,73906
88,arr_71102,22050,70672
88,arr_71103,22050,63953
88,arr_71104,22050,57495
88,arr_71105,22050,79188
88,arr_71106,22050,65086
88,arr_71107,22050,88184
88,arr_71108,22050,63146
88,arr_71109,22050,70324
88,arr_71110,22050,79063
88,arr_71111,22050,48007
88,arr_71112,22050,49969
88,arr_71113,22050,76880
88,arr_71114,22050,63725
88,arr_71115,22050,79509
88,arr_71116,22050,46325
88,arr_71117,22050,59298
88,arr_71118,22050,76965
88,arr_71119,22050,60523
88,arr_71120,22050,48958
88,arr_71121,22050,71437
88,arr_71122,22050,53061
88,arr_71123,22050,65511
88,arr_71124,22050,64730
88,arr_71125,22050,47954
88,arr_71126,22050,76162
88,arr_71127,22050,55353
88,arr_71128,22050,66358
88,arr_71129,22050,65203
88,arr_71130,22050,84778
88,arr_71131,22050,82797
88,arr_71132,22050,75122
88,arr_71133,22050,63099
88,arr_71134,22050,78440
88,arr_71135,22050,62769
88,arr_71136,22050,76880
88,arr_71137,22050,65909
88,arr_71138,22050,85336
88,arr_71139,22050,207601
88,arr_71140,22050,64007
88,arr_71141,22050,63146
88,arr_71142,22050,95982
88,arr_71143,22050,51462
88,arr_71144,22050,98856
88,arr_71145,22050,79031
88,arr_71146,22050,80125
88,arr_71147,22050,62490
88,arr_71148,22050,74446
88,arr_71149,22050,74421
88,arr_71150,22050,55899
88,arr_71151,22050,51462
88,arr_71152,22050,53051
88,arr_71153,22050,54621
88,arr_71154,22050,73425
88,arr_71155,22050,68893
88,arr_71156,22050,107246
88,arr_71157,22050,58737
88,arr_71158,22050,86625
88,arr_71159,22050,55678
88,arr_71160,22050,87799
88,arr_71161,22050,79222
88,arr_71162,22050,67509
88,arr_71163,22050,78161
88,arr_71164,22050,65909
88,arr_71165,22050,63931
88,arr_71166,22050,78212
88,arr_71167,22050,71315
88,arr_71168,22050,87341
88,arr_71169,22050,55584
88,arr_71170,22050,57201
88,arr_71171,22050,100069
88,arr_71172,22050,68757
88,arr_71173,22050,65057
88,arr_71174,22050,63099
88,arr_71175,22050,87341
88,arr_71176,22050,55395
88,arr_71177,22050,51679
88,arr_71178,22050,55645
88,arr_71179,22050,62753
88,arr_71180,22050,70882
88,arr_71181,22050,47067
88,arr_71182,22050,63906
88,arr_71183,22050,66914
88,arr_71184,22050,57856
88,arr_71185,22050,73425
88,arr_71186,22050,57856
88,arr_71187,22050,81743
88,arr_71188,22050,63084
88,arr_71189,22050,69511
88,arr_71190,22050,67623
88,arr_71191,22050,86601
88,arr_71192,22050,66134
88,arr_71193,22050,72718
88,arr_71194,22050,53739
88,arr_71195,22050,82543
88,arr_71196,22050,57414
88,arr_71197,22050,77558
88,arr_71198,22050,73947
88,arr_71199,22050,53134
88,arr_71200,22050,93196
88,arr_71201,22050,59367
88,arr_71202,22050,196831
88,arr_71203,22050,89646
88,arr_71204,22050,62769
88,arr_71205,22050,60329
88,arr_71206,22050,50701
88,arr_71207,22050,63642
88,arr_71208,22050,54622
88,arr_71209,22050,49786
88,arr_71210,22050,94924
88,arr_71211,22050,79465
88,arr_71212,22050,66373
88,arr_71213,22050,63588
88,arr_71214,22050,80418
88,arr_71215,22050,66564
88,arr_71216,22050,69913
88,arr_71217,22050,72711
88,arr_71218,22050,61844
88,arr_71219,22050,79402
88,arr_71220,22050,97716
88,arr_71221,22050,55678
88,arr_71222,22050,51128
88,arr_71223,22050,60944
88,arr_71224,22050,54622
88,arr_71225,22050,165606
88,arr_71226,22050,62659
88,arr_71227,22050,69475
88,arr_71228,22050,73406
88,arr_71229,22050,73257
88,arr_71230,22050,81519
88,arr_71231,22050,84855
88,arr_71232,22050,76104
88,arr_71233,22050,58548
88,arr_71234,22050,90562
88,arr_71235,22050,79509
88,arr_71236,22050,85959
88,arr_71237,22050,64092
88,arr_71238,22050,104679
88,arr_71239,22050,85577
88,arr_71240,22050,236644
88,arr_71241,22050,82887
88,arr_71242,22050,54054
88,arr_71243,22050,65057
88,arr_71244,22050,61809
88,arr_71245,22050,133694
88,arr_71246,22050,86327
88,arr_71247,22050,53407
88,arr_71248,22050,63677
88,arr_71249,22050,69913
88,arr_71250,22050,69075
88,arr_71251,22050,85562
88,arr_71252,22050,61502
88,arr_71253,22050,54645
88,arr_71254,22050,60795
88,arr_71255,22050,67757
88,arr_71256,22050,56527
88,arr_71257,22050,70475
88,arr_71258,22050,50826
88,arr_71259,22050,55892
88,arr_71260,22050,55899
88,arr_71261,22050,80010
88,arr_71262,22050,62594
88,arr_71263,22050,69480
88,arr_71264,22050,74074
88,arr_71265,22050,62891
88,arr_71266,22050,89843
88,arr_71267,22050,57975
88,arr_71268,22050,83844
88,arr_71269,22050,65062
88,arr_71270,22050,71900
88,arr_71271,22050,144663
88,arr_71272,22050,75373
88,arr_71273,22050,62594
88,arr_71274,22050,59298
88,arr_71275,22050,51837
88,arr_71276,22050,63906
88,arr_71277,22050,72120
88,arr_71278,22050,46325
88,arr_71279,22050,79993
88,arr_71280,22050,81519
88,arr_71281,22050,53088
88,arr_71282,22050,60488
88,arr_71283,22050,75122
88,arr_71284,22050,72120
88,arr_71285,22050,71578
88,arr_71286,22050,59826
88,arr_71287,22050,95958
88,arr_71288,22050,51977
88,arr_71289,22050,143427
88,arr_71290,22050,65691
88,arr_71291,22050,72479
88,arr_71292,22050,55735
88,arr_71293,22050,60329
88,arr_71294,22050,59137
88,arr_71295,22050,48335
88,arr_71296,22050,56321
88,arr_71297,22050,82887
88,arr_71298,22050,83844
88,arr_71299,22050,64447
88,arr_71300,22050,80125
88,arr_71301,22050,54855
88,arr_71302,22050,51679
88,arr_71303,22050,82443
88,arr_71304,22050,67843
88,arr_71305,22050,61099
88,arr_71306,22050,93508
88,arr_71307,22050,88184
88,arr_71308,22050,59277
88,arr_71309,22050,65749
88,arr_71310,22050,80559
88,arr_71311,22050,56502
88,arr_71312,22050,63619
88,arr_71313,22050,78593
88,arr_71314,22050,58406
88,arr_71315,22050,78504
88,arr_71316,22050,56225
88,arr_71317,22050,85231
88,arr_71318,22050,138307
88,arr_71319,22050,78883
88,arr_71320,22050,64092
88,arr_71321,22050,54430
88,arr_71322,22050,59412
88,arr_71323,22050,57452
88,arr_71324,22050,73537
88,arr_71325,22050,79605
88,arr_71326,22050,85959
88,arr_71327,22050,67757
88,arr_71328,22050,74421
88,arr_71329,22050,56485
88,arr_71330,22050,73363
88,arr_71331,22050,73607
88,arr_71332,22050,85577
88,arr_71333,22050,62183
88,arr_71334,22050,74527
88,arr_71335,22050,77424
88,arr_71336,22050,84715
88,arr_71337,22050,86169
88,arr_71338,22050,60173
88,arr_71339,22050,138474
88,arr_71340,22050,63942
88,arr_71341,22050,133630
88,arr_71342,22050,57503
88,arr_71343,22050,81791
88,arr_71344,22050,76104
88,arr_71345,22050,84778
88,arr_71346,22050,67843
88,arr_71347,22050,90562
88,arr_71348,22050,71429
88,arr_71349,22050,63588
88,arr_71350,22050,61101
88,arr_71351,22050,62142
88,arr_71352,22050,80010
88,arr_71353,22050,67825
88,arr_71354,22050,72439
88,arr_71355,22050,56152
88,arr_71356,22050,70364
88,arr_71357,22050,69808
88,arr_71358,22050,59367
88,arr_71359,22050,73537
88,arr_71360,22050,74357
88,arr_71361,22050,65203
88,arr_71362,22050,53468
88,arr_71363,22050,61363
88,arr_71364,22050,70364
88,arr_71365,22050,159100
88,arr_71366,22050,64447
88,arr_71367,22050,53739
88,arr_71368,22050,63143
88,arr_71369,22050,54855
88,arr_71370,22050,67623
88,arr_71371,22050,86169
88,arr_71372,22050,62891
88,arr_71373,22050,73456
88,arr_71374,22050,79723
88,arr_71375,22050,44281
88,arr_71376,22050,71284
88,arr_71377,22050,71967
88,arr_71378,22050,70449
88,arr_71379,22050,102605
88,arr_71380,22050,54660
88,arr_71381,22050,75364
88,arr_71382,22050,74522
88,arr_71383,22050,109852
88,arr_71384,22050,79402
88,arr_71385,22050,61844
88,arr_71386,22050,91342
88,arr_71387,22050,49786
88,arr_71388,22050,92221
88,arr_71389,22050,59303
88,arr_71390,22050,67048
88,arr_71391,22050,58577
88,arr_71392,22050,68168
88,arr_71393,22050,51876
88,arr_71394,22050,75021
88,arr_71395,22050,84855
88,arr_71396,22050,58445
88,arr_71397,22050,57433
88,arr_71398,22050,53655
88,arr_71399,22050,73728
88,arr_71400,22050,73941
88,arr_71401,22050,58378
88,arr_71402,22050,55395
88,arr_71403,22050,51595
88,arr_71404,22050,49896
88,arr_71405,22050,72036
88,arr_71406,22050,64007
88,arr_71407,22050,90440
88,arr_71408,22050,60451
88,arr_71409,22050,92221
88,arr_71410,22050,58905
88,arr_71411,22050,86136
88,arr_71412,22050,95982
88,arr_71413,22050,88501
88,arr_71414,22050,71437
88,arr_71415,22050,79819
88,arr_71416,22050,57433
88,arr_71417,22050,53468
88,arr_71418,22050,75021
88,arr_71419,22050,73906
88,arr_71420,22050,68531
88,arr_71421,22050,81444
88,arr_71422,22050,57452
88,arr_71423,22050,82549
88,arr_71424,22050,53655
88,arr_71425,22050,70324
88,arr_71426,22050,77558
88,arr_71427,22050,100069
88,arr_71428,22050,81743
88,arr_71429,22050,74527
88,arr_71430,22050,58410
88,arr_71431,22050,59926
88,arr_71432,22050,79062
88,arr_71433,22050,63099
88,arr_71434,22050,85983
88,arr_71435,22050,57414
88,arr_71436,22050,86192
88,arr_71437,22050,60987
88,arr_71438,22050,47954
88,arr_71439,22050,85983
88,arr_71440,22050,61809
88,arr_71441,22050,50602
88,arr_71442,22050,60944
88,arr_71443,22050,90395
88,arr_71444,22050,49909
88,arr_71445,22050,63931
88,arr_71446,22050,83718
88,arr_71447,22050,63953
88,arr_71448,22050,143427
88,arr_71449,22050,66960
88,arr_71450,22050,77196
88,arr_71451,22050,81444
88,arr_71452,22050,57495
88,arr_71453,22050,74687
88,arr_71454,22050,80325
88,arr_71455,22050,75381
88,arr_71456,22050,54634
88,arr_71457,22050,79063
88,arr_71458,22050,68999
88,arr_71459,22050,76033
88,arr_71460,22050,71951
88,arr_71461,22050,56659
88,arr_71462,22050,72528
88,arr_71463,22050,89843
88,arr_71464,22050,77202
88,arr_71465,22050,74421
88,arr_71466,22050,58431
88,arr_71467,22050,69880
88,arr_71468,22050,70583
88,arr_71469,22050,83451
88,arr_71470,22050,69808
88,arr_71471,22050,113389
88,arr_71472,22050,69136
88,arr_71473,22050,57513
88,arr_71474,22050,57792
88,arr_71475,22050,70882
88,arr_71476,22050,109852
88,arr_71477,22050,67326
88,arr_71478,22050,60627
88,arr_71479,22050,70263
88,arr_71480,22050,96220
88,arr_71481,22050,85231
88,arr_71482,22050,70516
88,arr_71483,22050,52190
88,arr_71484,22050,73363
88,arr_71485,22050,78883
88,arr_71486,22050,52256
88,arr_71487,22050,80010
88,arr_71488,22050,138474
88,arr_71489,22050,154350
88,arr_71490,22050,97003
88,arr_71491,22050,84026
88,arr_71492,22050,92221
88,arr_71493,22050,70475
88,arr_71494,22050,98856
88,arr_71495,22050,82443
88,arr_71496,22050,61475
88,arr_71497,22050,49896
88,arr_71498,22050,49909
88,arr_71499,22050,71900
88,arr_71500,22050,56321
88,arr_71501,22050,77424
88,arr_71502,22050,73257
88,arr_71503,22050,107246
88,arr_71504,22050,61799
88,arr_71505,22050,75331
88,arr_71506,22050,60523
88,arr_71507,22050,65627
88,arr_71508,22050,113762
88,arr_71509,22050,98503
88,arr_71510,22050,71429
88,arr_71511,22050,68699
88,arr_71512,22050,45641
88,arr_71513,22050,55892
88,arr_71514,22050,70650
88,arr_71515,22050,67693
88,arr_71516,22050,77525
88,arr_71517,22050,92221
88,arr_71518,22050,56462
88,arr_71519,22050,57201
88,arr_71520,22050,70449
88,arr_71521,22050,83865
88,arr_71522,22050,82797
88,arr_71523,22050,79062
88,arr_71524,22050,83718
88,arr_71525,22050,67509
88,arr_71526,22050,83768
88,arr_71527,22050,93508
88,arr_71528,22050,67048
88,arr_71529,22050,51595
88,arr_71530,22050,85562
88,arr_71531,22050,71284
88,arr_71532,22050,159100
88,arr_71533,22050,55735
88,arr_71534,22050,62183
88,arr_71535,22050,74421
88,arr_71536,22050,85246
88,arr_71537,22050,70263
88,arr_71538,22050,66358
88,arr_71539,22050,56037
88,arr_71540,22050,88501
88,arr_71541,22050,48007
88,arr_71542,22050,102605
88,arr_71543,22050,59641
88,arr_71544,22050,58577
88,arr_71545,22050,50956
88,arr_71546,22050,83020
88,arr_71547,22050,57792
88,arr_71548,22050,50956
88,arr_71549,22050,65086
88,arr_71550,22050,56991
88,arr_71551,22050,104679
88,arr_71552,22050,86672
88,arr_71553,22050,65498
88,arr_71554,22050,73464
88,arr_71555,22050,74074
88,arr_71556,22050,72439
88,arr_71557,22050,79031
88,arr_71558,22050,62096
88,arr_71559,22050,147583
88,arr_71560,22050,81791
88,arr_71561,22050,72995
88,arr_71562,22050,61780
88,arr_71563,22050,53672
88,arr_71564,22050,85246
88,arr_71565,22050,53134
88,arr_71566,22050,75376
88,arr_71567,22050,69075
88,arr_71568,22050,70650
88,arr_71569,22050,58180
88,arr_71570,22050,72995
88,arr_71571,22050,75331
88,arr_71572,22050,63099
88,arr_71573,22050,50826
88,arr_71574,22050,57429
88,arr_71575,22050,58180
88,arr_71576,22050,57304
88,arr_71577,22050,88889
88,arr_71578,22050,75381
88,arr_71579,22050,65627
88,arr_71580,22050,78505
88,arr_71581,22050,76033
88,arr_71582,22050,67187
88,arr_71583,22050,61055
88,arr_71584,22050,71718
88,arr_71585,22050,63144
88,arr_71586,22050,97003
88,arr_71587,22050,63143
88,arr_71588,22050,72528
88,arr_71589,22050,82549
88,arr_71590,22050,86327
88,arr_71591,22050,83779
88,arr_71592,22050,74355
88,arr_71593,22050,59352
88,arr_71594,22050,53051
88,arr_71595,22050,165606
88,arr_71596,22050,79188
88,arr_71597,22050,56527
88,arr_71598,22050,77558
88,arr_71599,22050,60556
88,arr_71600,22050,53347
88,arr_71601,22050,58548
88,arr_71602,22050,51815
88,arr_71603,22050,53548
88,arr_71604,22050,90395
88,arr_71605,22050,68699
88,arr_71606,22050,80559
88,arr_71607,22050,91342
88,arr_71608,22050,74005
88,arr_71609,22050,75097
88,arr_71610,22050,50701
88,arr_71611,22050,66960
88,arr_71612,22050,77558
88,arr_71613,22050,86601
88,arr_71614,22050,61415
88,arr_71615,22050,82818
88,arr_71616,22050,93196
88,arr_71617,22050,97716
88,arr_71618,22050,69136
88,arr_71619,22050,53088
88,arr_71620,22050,61415
88,arr_71621,22050,73456
89,arr_71622,22050,76510
89,arr_71623,22050,89636
89,arr_71624,22050,82824
89,arr_71625,22050,76995
89,arr_71626,22050,87148
89,arr_71627,22050,91315
89,arr_71628,22050,88173
89,arr_71629,22050,69530
89,arr_71630,22050,63405
89,arr_71631,22050,64342
89,arr_71632,22050,89793
89,arr_71633,22050,65731
89,arr_71634,22050,71302
89,arr_71635,22050,46143
89,arr_71636,22050,72791
89,arr_71637,22050,76825
89,arr_71638,22050,81344
89,arr_71639,22050,115816
89,arr_71640,22050,82430
89,arr_71641,22050,64048
89,arr_71642,22050,95803
89,arr_71643,22050,139358
89,arr_71644,22050,62563
89,arr_71645,22050,77685
89,arr_71646,22050,72515
89,arr_71647,22050,68745
89,arr_71648,22050,153423
89,arr_71649,22050,89538
89,arr_71650,22050,73369
89,arr_71651,22050,79523
89,arr_71652,22050,66829
89,arr_71653,22050,63155
89,arr_71654,22050,54566
89,arr_71655,22050,63871
89,arr_71656,22050,65731
89,arr_71657,22050,74640
89,arr_71658,22050,52778
89,arr_71659,22050,83661
89,arr_71660,22050,46143
89,arr_71661,22050,65347
89,arr_71662,22050,70496
89,arr_71663,22050,78472
89,arr_71664,22050,64203
89,arr_71665,22050,90081
89,arr_71666,22050,87040
89,arr_71667,22050,55859
89,arr_71668,22050,90905
89,arr_71669,22050,97695
89,arr_71670,22050,82868
89,arr_71671,22050,75703
89,arr_71672,22050,103841
89,arr_71673,22050,61316
89,arr_71674,22050,72795
89,arr_71675,22050,53963
89,arr_71676,22050,64102
89,arr_71677,22050,70891
89,arr_71678,22050,97843
89,arr_71679,22050,71533
89,arr_71680,22050,92310
89,arr_71681,22050,109063
89,arr_71682,22050,48107
89,arr_71683,22050,79065
89,arr_71684,22050,62682
89,arr_71685,22050,67288
89,arr_71686,22050,70883
89,arr_71687,22050,83411
89,arr_71688,22050,75841
89,arr_71689,22050,73117
89,arr_71690,22050,69787
89,arr_71691,22050,84562
89,arr_71692,22050,65092
89,arr_71693,22050,79065
89,arr_71694,22050,54195
89,arr_71695,22050,74652
89,arr_71696,22050,62724
89,arr_71697,22050,96736
89,arr_71698,22050,100711
89,arr_71699,22050,177348
89,arr_71700,22050,59928
89,arr_71701,22050,75841
89,arr_71702,22050,90213
89,arr_71703,22050,62735
89,arr_71704,22050,73394
89,arr_71705,22050,60356
89,arr_71706,22050,70173
89,arr_71707,22050,88172
89,arr_71708,22050,52747
89,arr_71709,22050,69530
89,arr_71710,22050,70883
89,arr_71711,22050,96974
89,arr_71712,22050,76353
89,arr_71713,22050,102720
89,arr_71714,22050,61216
89,arr_71715,22050,83777
89,arr_71716,22050,75371
89,arr_71717,22050,67805
89,arr_71718,22050,75525
89,arr_71719,22050,89070
89,arr_71720,22050,62107
89,arr_71721,22050,72216
89,arr_71722,22050,78188
89,arr_71723,22050,53652
89,arr_71724,22050,78515
89,arr_71725,22050,69315
89,arr_71726,22050,96736
89,arr_71727,22050,105512
89,arr_71728,22050,64320
89,arr_71729,22050,95803
89,arr_71730,22050,57121
89,arr_71731,22050,96503
89,arr_71732,22050,80418
89,arr_71733,22050,83187
89,arr_71734,22050,114725
89,arr_71735,22050,65338
89,arr_71736,22050,82847
89,arr_71737,22050,50812
89,arr_71738,22050,80891
89,arr_71739,22050,70990
89,arr_71740,22050,150753
89,arr_71741,22050,80102
89,arr_71742,22050,67325
89,arr_71743,22050,61834
89,arr_71744,22050,59384
89,arr_71745,22050,137388
89,arr_71746,22050,75193
89,arr_71747,22050,63155
89,arr_71748,22050,82203
89,arr_71749,22050,71820
89,arr_71750,22050,63871
89,arr_71751,22050,82334
89,arr_71752,22050,71225
89,arr_71753,22050,77647
89,arr_71754,22050,57121
89,arr_71755,22050,103841
89,arr_71756,22050,62735
89,arr_71757,22050,76734
89,arr_71758,22050,82033
89,arr_71759,22050,87901
89,arr_71760,22050,76354
89,arr_71761,22050,57014
89,arr_71762,22050,88172
89,arr_71763,22050,77792
89,arr_71764,22050,80418
89,arr_71765,22050,69306
89,arr_71766,22050,74909
89,arr_71767,22050,69249
89,arr_71768,22050,76678
89,arr_71769,22050,66640
89,arr_71770,22050,86246
89,arr_71771,22050,65047
89,arr_71772,22050,77685
89,arr_71773,22050,80173
89,arr_71774,22050,69787
89,arr_71775,22050,74436
89,arr_71776,22050,54611
89,arr_71777,22050,70297
89,arr_71778,22050,68906
89,arr_71779,22050,51039
89,arr_71780,22050,82137
89,arr_71781,22050,69232
89,arr_71782,22050,57014
89,arr_71783,22050,62905
89,arr_71784,22050,63137
89,arr_71785,22050,88352
89,arr_71786,22050,62682
89,arr_71787,22050,68906
89,arr_71788,22050,65077
89,arr_71789,22050,112456
89,arr_71790,22050,67743
89,arr_71791,22050,78664
89,arr_71792,22050,62544
89,arr_71793,22050,60582
89,arr_71794,22050,85683
89,arr_71795,22050,58201
89,arr_71796,22050,74640
89,arr_71797,22050,64748
89,arr_71798,22050,67715
89,arr_71799,22050,54195
89,arr_71800,22050,78786
89,arr_71801,22050,65666
89,arr_71802,22050,82851
89,arr_71803,22050,66787
89,arr_71804,22050,76678
89,arr_71805,22050,84143
89,arr_71806,22050,74485
89,arr_71807,22050,84977
89,arr_71808,22050,83753
89,arr_71809,22050,87134
89,arr_71810,22050,76734
89,arr_71811,22050,89310
89,arr_71812,22050,71853
89,arr_71813,22050,96287
89,arr_71814,22050,172461
89,arr_71815,22050,81190
89,arr_71816,22050,97847
89,arr_71817,22050,82059
89,arr_71818,22050,86191
89,arr_71819,22050,77113
89,arr_71820,22050,53461
89,arr_71821,22050,94153
89,arr_71822,22050,68058
89,arr_71823,22050,63609
89,arr_71824,22050,49781
89,arr_71825,22050,88630
89,arr_71826,22050,88689
89,arr_71827,22050,73232
89,arr_71828,22050,82134
89,arr_71829,22050,62107
89,arr_71830,22050,84601
89,arr_71831,22050,82430
89,arr_71832,22050,67525
89,arr_71833,22050,77163
89,arr_71834,22050,70054
89,arr_71835,22050,62160
89,arr_71836,22050,81541
89,arr_71837,22050,66640
89,arr_71838,22050,72579
89,arr_71839,22050,138432
89,arr_71840,22050,77717
89,arr_71841,22050,58015
89,arr_71842,22050,88630
89,arr_71843,22050,74067
89,arr_71844,22050,71312
89,arr_71845,22050,71957
89,arr_71846,22050,89793
89,arr_71847,22050,75698
89,arr_71848,22050,62456
89,arr_71849,22050,83607
89,arr_71850,22050,67288
89,arr_71851,22050,186439
89,arr_71852,22050,75311
89,arr_71853,22050,70624
89,arr_71854,22050,59094
89,arr_71855,22050,100027
89,arr_71856,22050,142589
89,arr_71857,22050,72296
89,arr_71858,22050,74469
89,arr_71859,22050,126982
89,arr_71860,22050,53175
89,arr_71861,22050,74258
89,arr_71862,22050,127979
89,arr_71863,22050,68753
89,arr_71864,22050,82779
89,arr_71865,22050,63038
89,arr_71866,22050,61834
89,arr_71867,22050,68909
89,arr_71868,22050,78096
89,arr_71869,22050,51039
89,arr_71870,22050,57818
89,arr_71871,22050,62074
89,arr_71872,22050,80324
89,arr_71873,22050,91354
89,arr_71874,22050,72630
89,arr_71875,22050,69080
89,arr_71876,22050,75356
89,arr_71877,22050,64320
89,arr_71878,22050,54611
89,arr_71879,22050,57121
89,arr_71880,22050,79304
89,arr_71881,22050,100660
89,arr_71882,22050,84749
89,arr_71883,22050,71312
89,arr_71884,22050,59000
89,arr_71885,22050,70822
89,arr_71886,22050,75025
89,arr_71887,22050,71368
89,arr_71888,22050,83372
89,arr_71889,22050,74469
89,arr_71890,22050,89310
89,arr_71891,22050,58657
89,arr_71892,22050,92085
89,arr_71893,22050,202337
89,arr_71894,22050,119787
89,arr_71895,22050,84562
89,arr_71896,22050,76254
89,arr_71897,22050,65535
89,arr_71898,22050,75184
89,arr_71899,22050,150753
89,arr_71900,22050,59652
89,arr_71901,22050,63137
89,arr_71902,22050,64287
89,arr_71903,22050,134039
89,arr_71904,22050,53650
89,arr_71905,22050,61165
89,arr_71906,22050,87883
89,arr_71907,22050,122252
89,arr_71908,22050,68058
89,arr_71909,22050,87901
89,arr_71910,22050,77991
89,arr_71911,22050,96974
89,arr_71912,22050,72493
89,arr_71913,22050,79464
89,arr_71914,22050,297822
89,arr_71915,22050,84143
89,arr_71916,22050,114725
89,arr_71917,22050,70038
89,arr_71918,22050,80173
89,arr_71919,22050,66773
89,arr_71920,22050,77269
89,arr_71921,22050,75362
89,arr_71922,22050,68906
89,arr_71923,22050,82868
89,arr_71924,22050,82334
89,arr_71925,22050,71524
89,arr_71926,22050,92085
89,arr_71927,22050,182573
89,arr_71928,22050,61627
89,arr_71929,22050,99995
89,arr_71930,22050,59928
89,arr_71931,22050,65472
89,arr_71932,22050,85913
89,arr_71933,22050,80090
89,arr_71934,22050,67325
89,arr_71935,22050,59652
89,arr_71936,22050,116862
89,arr_71937,22050,75311
89,arr_71938,22050,70436
89,arr_71939,22050,58435
89,arr_71940,22050,69812
89,arr_71941,22050,94991
89,arr_71942,22050,78907
89,arr_71943,22050,64150
89,arr_71944,22050,66829
89,arr_71945,22050,59094
89,arr_71946,22050,97847
89,arr_71947,22050,82203
89,arr_71948,22050,64884
89,arr_71949,22050,61316
89,arr_71950,22050,67708
89,arr_71951,22050,50219
89,arr_71952,22050,63328
89,arr_71953,22050,53461
89,arr_71954,22050,53963
89,arr_71955,22050,64342
89,arr_71956,22050,57121
89,arr_71957,22050,101023
89,arr_71958,22050,69249
89,arr_71959,22050,82252
89,arr_71960,22050,87040
89,arr_71961,22050,57818
89,arr_71962,22050,83670
89,arr_71963,22050,81541
89,arr_71964,22050,83753
89,arr_71965,22050,63543
89,arr_71966,22050,73117
89,arr_71967,22050,81968
89,arr_71968,22050,82059
89,arr_71969,22050,61796
89,arr_71970,22050,82847
89,arr_71971,22050,78956
89,arr_71972,22050,77275
89,arr_71973,22050,61218
89,arr_71974,22050,71302
89,arr_71975,22050,90080
89,arr_71976,22050,75703
89,arr_71977,22050,64048
89,arr_71978,22050,90080
89,arr_71979,22050,100711
89,arr_71980,22050,76254
89,arr_71981,22050,50877
89,arr_71982,22050,57664
89,arr_71983,22050,76354
89,arr_71984,22050,93227
89,arr_71985,22050,137388
89,arr_71986,22050,74240
89,arr_71987,22050,122252
89,arr_71988,22050,61237
89,arr_71989,22050,102587
89,arr_71990,22050,74812
89,arr_71991,22050,65913
89,arr_71992,22050,72216
89,arr_71993,22050,67583
89,arr_71994,22050,214110
89,arr_71995,22050,112823
89,arr_71996,22050,77894
89,arr_71997,22050,61011
89,arr_71998,22050,73074
89,arr_71999,22050,94091
89,arr_72000,22050,101664
89,arr_72001,22050,72579
89,arr_72002,22050,100027
89,arr_72003,22050,82252
89,arr_72004,22050,85503
89,arr_72005,22050,71853
89,arr_72006,22050,87883
89,arr_72007,22050,61007
89,arr_72008,22050,82088
89,arr_72009,22050,64281
89,arr_72010,22050,67743
89,arr_72011,22050,88624
89,arr_72012,22050,78390
89,arr_72013,22050,83372
89,arr_72014,22050,61893
89,arr_72015,22050,84601
89,arr_72016,22050,186439
89,arr_72017,22050,70054
89,arr_72018,22050,63433
89,arr_72019,22050,80814
89,arr_72020,22050,72560
89,arr_72021,22050,77592
89,arr_72022,22050,80380
89,arr_72023,22050,74258
89,arr_72024,22050,102587
89,arr_72025,22050,81894
89,arr_72026,22050,80425
89,arr_72027,22050,112823
89,arr_72028,22050,77792
89,arr_72029,22050,79464
89,arr_72030,22050,58201
89,arr_72031,22050,62724
89,arr_72032,22050,98840
89,arr_72033,22050,72630
89,arr_72034,22050,45096
89,arr_72035,22050,100029
89,arr_72036,22050,57431
89,arr_72037,22050,90717
89,arr_72038,22050,58015
89,arr_72039,22050,70173
89,arr_72040,22050,71957
89,arr_72041,22050,99995
